seed,k,generation,best,mean,worst,std
2,15,0,15.24131112314674,18.080836496463395,20.46348484585429,1.4394066464426913
2,15,1,14.799999999999999,16.702214757701157,17.811744421846395,0.7286841917384144
2,15,2,14.114642819948225,16.13969378508977,17.007135583350035,0.6119200297709829
2,15,3,13.629705854077836,15.66115302362605,16.407567081708244,0.62799298218221
2,15,4,13.629705854077836,15.320970125866001,16.009980079602226,0.5224076366667734
2,15,5,13.629705854077836,15.021149900434047,15.595451410656818,0.4906291463246857
2,15,6,13.629705854077836,14.682456652673082,15.315587038162704,0.43898476570649936
2,15,7,13.557583690279023,14.450289511021804,15.020465053408525,0.3598064064372421
2,15,8,13.512403840463595,14.233621045062113,14.70293863659264,0.2843372725743484
2,15,9,13.207106781186548,14.119383524831106,14.477638883463117,0.2370475341088018
2,15,10,13.207106781186548,14.002627843359976,14.316590212458495,0.2224368447269256
2,15,11,13.207106781186548,13.90745159027053,14.16770782520313,0.20112750342783267
2,15,12,13.207106781186548,13.835344825863409,14.055294535724686,0.21559390253773777
2,15,13,13.112403840463596,13.73738032213486,14.055294535724686,0.21712094751547178
2,15,14,13.112403840463596,13.612433777307876,13.891153452528776,0.19867130645167402
2,15,15,13.112403840463596,13.454307540554419,13.72736184954957,0.19089414840192165
2,15,16,13.112403840463596,13.337216498654884,13.569535971483266,0.1671403587307771
2,15,17,13.112403840463596,13.188298257374445,13.378404875209021,0.08875735369668285
2,15,18,13.112403840463596,13.115394508776149,13.207106781186548,0.01619730634549239
2,15,19,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,20,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,21,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,22,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,23,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,24,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,25,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,26,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,27,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,28,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,29,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,30,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,31,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,32,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,33,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,34,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,35,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,36,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,37,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,38,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,39,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,40,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,41,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,42,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,43,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,44,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,45,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,46,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,47,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,48,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,49,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,50,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,51,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,52,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,53,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,54,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,55,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,56,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,57,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,58,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,59,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,60,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,61,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,62,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,63,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,64,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,65,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,66,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,67,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,68,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,69,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,70,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,71,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,72,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,73,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,74,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,75,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,76,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,77,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,78,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,79,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,80,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,81,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,82,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,83,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,84,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,85,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,86,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,87,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,88,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,89,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,90,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,91,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,92,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,93,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,94,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,95,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,96,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,97,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,98,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,99,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
2,15,100,13.112403840463596,13.112403840463601,13.112403840463596,5.329070518200751e-15
