seed,k,generation,best,mean,worst,std
4,25,0,15.492838827718412,17.884444441727297,19.72795348811006,1.0831957845158526
4,25,1,15.492838827718412,16.882545965612213,17.964965543462903,0.7131787793829695
4,25,2,15.492838827718412,16.23955330365585,16.996150997149435,0.42664704945546394
4,25,3,14.993737745050923,15.966573493750687,16.437663853655728,0.30687307772268274
4,25,4,14.868438714135813,15.793000584053305,16.144994432064365,0.24571718236065518
4,25,5,14.868438714135813,15.691184550770886,15.977638883463117,0.21859801337739418
4,25,6,14.868438714135813,15.642140314083925,15.887467277262665,0.2107013299229766
4,25,7,14.868438714135813,15.55682831220591,15.838181191654582,0.20132746030607448
4,25,8,14.868438714135813,15.486181996225474,15.720743687382042,0.1847834107210776
4,25,9,14.868438714135813,15.413855729225826,15.644994432064365,0.18289235099107704
4,25,10,14.868438714135813,15.348150359989399,15.549509756796393,0.16939025503955887
4,25,11,14.868438714135813,15.27118711678991,15.524845673131658,0.18589147637756354
4,25,12,14.868438714135813,15.199997288753332,15.397366596101028,0.16485745615386166
4,25,13,14.56287388383278,15.124783018375627,15.31494416796099,0.1801404024476365
4,25,14,14.56287388383278,15.03730064637912,15.254723699099141,0.16644067970117588
4,25,15,14.56287388383278,14.935061796582131,15.18910462845192,0.12243460638821749
4,25,16,14.56287388383278,14.857890539084542,14.868438714135813,0.05232138077567286
4,25,17,14.56287388383278,14.84803297910436,14.868438714135813,0.07250751881960849
4,25,18,14.56287388383278,14.826643440983146,14.868438714135813,0.10228773160019027
4,25,19,14.56287388383278,14.79137630887438,14.868438714135813,0.12967497273106776
4,25,20,14.56287388383278,14.739175934475032,14.868438714135813,0.14673898816635197
4,25,21,14.56287388383278,14.640288772641625,14.868438714135813,0.12461516519783186
4,25,22,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,23,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,24,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,25,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,26,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,27,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,28,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,29,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,30,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,31,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,32,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,33,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,34,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,35,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,36,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,37,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,38,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,39,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,40,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,41,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,42,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,43,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,44,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
4,25,45,14.56287388383278,14.562873883832772,14.56287388383278,7.105427357601002e-15
