seed,k,generation,best,mean,worst,std
0,10,0,15.221904042583699,16.99139133538539,19.20509938737229,0.7850513329896819
0,10,1,15.221904042583699,16.337134742816218,16.900000000000002,0.4197333703181125
0,10,2,15.221904042583699,16.114526009737407,16.542080668885404,0.34326811155996667
0,10,3,14.877902338672774,15.946143645790094,16.361901286060018,0.34501151500169797
0,10,4,14.877902338672774,15.840647995020497,16.20936130717624,0.31171721623935605
0,10,5,14.877902338672774,15.723995575413994,16.093584466786357,0.3023018524122246
0,10,6,14.877902338672774,15.63377723328077,15.99722114972099,0.2920315108223851
0,10,7,14.877902338672774,15.531984203705965,15.926225293941798,0.26727112315067975
0,10,8,14.877902338672774,15.38595111046147,15.774887385102321,0.21256395310124743
0,10,9,14.877902338672774,15.243255575066287,15.470540018881465,0.09406767688071907
0,10,10,14.509980079602226,15.196678108909126,15.221904042583699,0.08632251669617864
0,10,11,14.509980079602226,15.176122599464064,15.221904042583699,0.1150225357143543
0,10,12,14.509980079602226,15.147565774728719,15.221904042583699,0.1327837541839093
0,10,13,14.453720459187963,15.103434454920547,15.221904042583699,0.17962310401343
0,10,14,14.453720459187963,15.014375241044956,15.20185121722126,0.2170422931239633
0,10,15,14.453720459187963,14.93976048311451,15.200000000000001,0.22313281053011524
0,10,16,14.453720459187963,14.85700764619486,15.088435821108957,0.2158281874359714
0,10,17,14.453720459187963,14.762920395258279,15.06767050061961,0.19627459221858723
0,10,18,14.453720459187963,14.678751570676964,14.937715508089905,0.17356019949329365
0,10,19,14.453720459187963,14.605424697651365,14.937715508089905,0.13754287494864972
0,10,20,14.453720459187963,14.545878438890101,14.70185121722126,0.08463247147047206
0,10,21,14.453720459187963,14.50839455330929,14.607680962081059,0.06203176922147201
0,10,22,14.301999200639361,14.46830533347329,14.549509756796393,0.03501847714158562
0,10,23,14.301999200639361,14.452203246602476,14.453720459187963,0.015096074619786374
0,10,24,14.301999200639361,14.45068603401699,14.453720459187963,0.021240976196804196
0,10,25,14.301999200639361,14.447651608846018,14.453720459187963,0.0297311733261563
0,10,26,14.301999200639361,14.444617183675046,14.453720459187963,0.036031802517640384
0,10,27,14.301999200639361,14.440065545918587,14.453720459187963,0.043419856865348036
0,10,28,14.301999200639361,14.432479482991157,14.453720459187963,0.052645309112843236
0,10,29,14.301999200639361,14.414272931965325,14.453720459187963,0.06655013954055969
0,10,30,14.301999200639361,14.371375103995788,14.453720459187963,0.07487545877600864
0,10,31,14.301999200639361,14.309720056495639,14.453720459187963,0.03085664818667315
0,10,32,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,33,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,34,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,35,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,36,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,37,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,38,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,39,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,40,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,41,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,42,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,43,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,44,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,45,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,46,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,47,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,48,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,49,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,50,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,51,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,52,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,53,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,54,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,55,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,56,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,57,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,58,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,59,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,60,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,61,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,62,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,63,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,64,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
0,10,65,14.301999200639361,14.30199920063936,14.301999200639361,1.7763568394002505e-15
