seed,k,generation,best,mean,worst,std
1,15,0,16.067366884975474,18.11686716342819,20.15685424949238,0.7922769842256712
1,15,1,16.067366884975474,17.44926808946575,18.087761134463374,0.51390007833697
1,15,2,14.709361307176243,17.158604626845086,17.73450093132096,0.5408244603929472
1,15,3,14.709361307176243,16.952373544288374,17.508131845707602,0.5502585001103898
1,15,4,14.709361307176243,16.718873005054213,17.33735464897913,0.5366521451076752
1,15,5,14.709361307176243,16.615127029938066,17.159326868617086,0.4946539159224668
1,15,6,14.709361307176243,16.479542952166685,16.987480407475378,0.47532062319105817
1,15,7,14.709361307176243,16.318324825995354,16.892492955535428,0.4745153281075205
1,15,8,14.709361307176243,16.164135152834614,16.74341649025257,0.46145124118357067
1,15,9,14.709361307176243,16.026636361933754,16.577708763999663,0.4426604203994278
1,15,10,14.709361307176243,15.88779060559125,16.392492955535428,0.4204872018479868
1,15,11,14.709361307176243,15.622089159495244,16.146426544510454,0.38105594970242784
1,15,12,14.709361307176243,15.411969194556018,15.876388603226827,0.3018708551554103
1,15,13,14.709361307176243,15.221121409850932,15.64187454245971,0.2379530318095271
1,15,14,14.709361307176243,15.067392813755639,15.27571129984594,0.14926470137391307
1,15,15,14.709361307176243,14.982659540095215,15.12565782966318,0.15832465350335262
1,15,16,14.709361307176243,14.915794103188421,15.12565782966318,0.15981288021246082
1,15,17,14.709361307176243,14.814391933390928,15.021363372331802,0.11000452915448043
1,15,18,14.709361307176243,14.752431526355481,14.784336665618131,0.03688187919421547
1,15,19,14.41916017074176,14.730785675380666,14.784336665618131,0.04683112365288657
1,15,20,14.41916017074176,14.707543314263681,14.784336665618131,0.03010395724051347
1,15,21,14.261249694973138,14.701978179689867,14.709361307176243,0.052874347223499936
1,15,22,14.261249694973138,14.701978179689867,14.709361307176243,0.052874347223499936
1,15,23,14.261249694973138,14.701978179689867,14.709361307176243,0.052874347223499936
1,15,24,14.261249694973138,14.69617415696118,14.709361307176243,0.06603514387622637
1,15,25,14.261249694973138,14.69617415696118,14.709361307176243,0.06603514387622637
1,15,26,14.261249694973138,14.69617415696118,14.709361307176243,0.06603514387622637
1,15,27,14.261249694973138,14.69617415696118,14.709361307176243,0.06603514387622637
1,15,28,14.261249694973138,14.694613542212258,14.709361307176243,0.06753218807035728
1,15,29,14.261249694973138,14.691711530847913,14.709361307176243,0.072861137710316
1,15,30,14.261249694973138,14.688809519483568,14.709361307176243,0.07771776509521866
1,15,31,14.261249694973138,14.688809519483568,14.709361307176243,0.07771776509521866
1,15,32,14.261249694973138,14.688809519483568,14.709361307176243,0.07771776509521866
1,15,33,14.261249694973138,14.684346893370305,14.709361307176243,0.08320111132694505
1,15,34,14.261249694973138,14.67408024452835,14.709361307176243,0.09525463384853944
1,15,35,14.261249694973138,14.656668176342283,14.709361307176243,0.11222581961995547
1,15,36,14.261249694973138,14.637695493407293,14.709361307176243,0.12462650431596141
1,15,37,14.261249694973138,14.583898674100167,14.709361307176243,0.14258134488098476
1,15,38,14.261249694973138,14.525639228679779,14.709361307176243,0.1371305461230065
1,15,39,14.261249694973138,14.471623191239157,14.709361307176243,0.10529326420071139
1,15,40,14.261249694973138,14.417581065984075,14.41916017074176,0.01571189395773082
1,15,41,14.261249694973138,14.417581065984075,14.41916017074176,0.01571189395773082
1,15,42,14.261249694973138,14.417581065984075,14.41916017074176,0.01571189395773082
1,15,43,14.261249694973138,14.417581065984075,14.41916017074176,0.01571189395773082
1,15,44,14.261249694973138,14.417581065984075,14.41916017074176,0.01571189395773082
1,15,45,14.261249694973138,14.417581065984075,14.41916017074176,0.01571189395773082
1,15,46,14.261249694973138,14.417581065984075,14.41916017074176,0.01571189395773082
1,15,47,14.261249694973138,14.417581065984075,14.41916017074176,0.01571189395773082
1,15,48,14.261249694973138,14.417581065984075,14.41916017074176,0.01571189395773082
1,15,49,14.261249694973138,14.416001961226389,14.41916017074176,0.02210746660760709
1,15,50,14.261249694973138,14.416001961226389,14.41916017074176,0.02210746660760709
1,15,51,14.261249694973138,14.416001961226389,14.41916017074176,0.02210746660760709
1,15,52,14.261249694973138,14.416001961226389,14.41916017074176,0.02210746660760709
1,15,53,14.261249694973138,14.416001961226389,14.41916017074176,0.02210746660760709
