seed,k,generation,best,mean,worst,std
1,0,0,16.067366884975474,18.11686716342819,20.15685424949238,0.7922769842256712
1,0,1,16.067366884975474,17.46227349400822,18.110960958218893,0.5242567518995094
1,0,2,15.988689042296102,17.157136738182686,17.7,0.4661107382769961
1,0,3,15.908054053584012,16.960875744599665,17.46232255123179,0.44500527625000674
1,0,4,15.908054053584012,16.78826862853538,17.330375285612675,0.39435665866804953
1,0,5,15.908054053584012,16.683035238314137,17.20135110466435,0.3440196926457236
1,0,6,15.840930106817051,16.545881139044862,17.01805044483418,0.3059100068247618
1,0,7,15.403123475609393,16.45816810555607,16.905810028322197,0.2992710082806665
1,0,8,15.403123475609393,16.326114402277,16.719950248448356,0.27068964264625905
1,0,9,14.956141357987224,16.215093949650516,16.570459909270543,0.2788382541976642
1,0,10,14.956141357987224,16.149070002771445,16.467491648096548,0.2568825943296646
1,0,11,14.956141357987224,16.09593403105194,16.369870314579494,0.25215729748493043
1,0,12,14.956141357987224,16.0087708040745,16.32987251894456,0.257434418882302
1,0,13,14.956141357987224,15.869122716609466,16.146426544510454,0.2925481470191171
1,0,14,14.956141357987224,15.771043902200951,16.146426544510454,0.27856140024370835
1,0,15,14.956141357987224,15.638699738609303,15.937663853655728,0.25021239840190573
1,0,16,14.956141357987224,15.533872342729241,15.771085446759225,0.23712979303851753
1,0,17,14.956141357987224,15.443362437284641,15.70998338865848,0.24675023151228712
1,0,18,14.949637662132067,15.341308688526185,15.694182110716778,0.2139354596809153
1,0,19,14.949637662132067,15.231424003520374,15.440063693621518,0.16606131653388953
1,0,20,14.949637662132067,15.144092016211433,15.361901286060018,0.14826158725437286
1,0,21,14.949637662132067,15.051244802686181,15.227953488110058,0.1005804604529883
1,0,22,14.949637662132067,14.95879194293716,15.025657829663178,0.013679252683887805
1,0,23,14.949637662132067,14.956011284070122,14.956141357987224,0.0009105174197219766
1,0,24,14.949637662132067,14.956011284070122,14.956141357987224,0.0009105174197219766
1,0,25,14.949637662132067,14.956011284070122,14.956141357987224,0.0009105174197219766
1,0,26,14.949637662132067,14.956011284070122,14.956141357987224,0.0009105174197219766
1,0,27,14.949637662132067,14.956011284070122,14.956141357987224,0.0009105174197219766
1,0,28,14.949637662132067,14.956011284070122,14.956141357987224,0.0009105174197219766
1,0,29,14.949637662132067,14.956011284070122,14.956141357987224,0.0009105174197219766
1,0,30,14.949637662132067,14.955910942760179,14.956141357987224,0.0011577954651649186
1,0,31,14.949637662132067,14.955780868843076,14.956141357987224,0.001452442869268637
1,0,32,14.949637662132067,14.95561549057458,14.956141357987224,0.0017127775962176178
1,0,33,14.949637662132067,14.955485416657478,14.956141357987224,0.0019041653807490048
1,0,34,14.949637662132067,14.95502458620338,14.956141357987224,0.002365605343279793
1,0,35,14.949637662132067,14.954108497039428,14.956141357987224,0.0029083967130769917
1,0,36,14.949637662132067,14.951637092614469,14.956141357987224,0.002894158122932727
1,0,37,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,38,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,39,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,40,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,41,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,42,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,43,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,44,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,45,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,46,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,47,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,48,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,49,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,50,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,51,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,52,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,53,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,54,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,55,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,56,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,57,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,58,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,59,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,60,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,61,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,62,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,63,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,64,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,65,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,66,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,67,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,68,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,69,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,70,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,71,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,72,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,73,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,74,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,75,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,76,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,77,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,78,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,79,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,80,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,81,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,82,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,83,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,84,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
1,0,85,14.949637662132067,14.949637662132066,14.949637662132067,1.7763568394002505e-15
